ETL,ETL-2,Perovskite,Perovskite_deposition_procedure,Perovskite_deposition_method,Antisolvent,Precursor_solution,HTL,HTL_additive,Year,PCEbest,Cs,MA,FA,Rb,Pb,Sn,I,Br,Cl,Feature-1,Feature-2,Feature-3,Feature-4,Feature-5,Feature-6,Feature-7,Feature-8,Feature-9,Feature-10,Feature-11,Feature-12,Feature-13,Feature-14,Feature-15,Feature-16,Feature-17,Feature-18,Feature-19,Feature-20,Feature-21,Feature-22,Feature-23,Feature-24,Feature-25,Feature-26,Feature-27,Feature-28,Feature-29,Feature-30,Feature-31,Feature-32,Feature-33,Feature-34,Feature-35,Feature-36,Feature-37,Feature-38,Feature-39,Feature-40,Feature-41,Feature-42,Feature-43,Feature-44,Feature-45,Feature-46,Feature-47,Feature-48,Feature-49,Feature-50,Feature-51,Feature-52,Feature-53,Feature-54,Feature-55,Feature-56,Feature-57,Feature-58,Feature-59,Feature-60,Feature-61,Feature-62,Feature-63,Feature-64,Feature-65,Feature-66,Feature-67,Feature-68,Feature-69,Feature-70,Feature-71,Feature-72,Feature-73,Feature-74,Feature-75,Feature-76,Feature-77,Feature-78,Feature-79,Feature-80,Feature-81,Feature-82,Feature-83,Feature-84,Feature-85,Feature-86,Feature-87,Feature-88,Feature-89,Feature-90,Feature-91,Feature-92,Feature-93,Feature-94,Feature-95,Feature-96,Feature-97,Feature-98,Feature-99,Feature-100,Feature-101,Feature-102,Feature-103,Feature-104,Feature-105,Feature-106,Feature-107,Feature-108,Feature-109,Feature-110,Feature-111,Feature-112,Feature-113,Feature-114,Feature-115,Feature-116,Feature-117,Feature-118,Feature-119,Feature-120,Feature-121,Feature-122,Feature-123,Feature-124,Feature-125,Feature-126,Feature-127,Feature-128,Feature-129,Feature-130,Feature-131,Feature-132,Feature-133,Feature-134,Feature-135,Feature-136,Feature-137,Feature-138,Feature-139,Feature-140,Feature-141,Feature-142,Feature-143,Feature-144,Feature-145,Feature-146,Feature-147,Feature-148,Feature-149,Feature-150,Feature-151,Feature-152,Feature-153,Feature-154,Feature-155,Feature-156,Feature-157,Feature-158,Feature-159,Feature-160,Feature-161,Feature-162,Feature-163,Feature-164,Feature-165,Feature-166,Feature-167,Feature-168,Feature-169,Feature-170,Feature-171,Feature-172,Feature-173,Feature-174,Feature-175,Feature-176,Feature-177,Feature-178,Feature-179,Feature-180,Feature-181,Feature-182,Feature-183,Feature-184,Feature-185,Feature-186,Feature-187,Feature-188,Feature-189,Feature-190,Feature-191,Feature-192,Feature-193,Feature-194,Feature-195,Feature-196,Feature-197,Feature-198,Feature-199,Feature-200,T95,test_type
TiO2,0,MAPbI3,one-step,spin,diethylether,DMF+DMSO,spiro-OMeTAD,Li+TBP,2017,18.5,0,1,0,0,1,0,1,0,0,20.925,19.172,8.277,-3.819,3.907,-22.112,-28.476,-26.447,17.47,-12.713,-21.439,-2.242,0.832,-24.795,-23.791,26.901,-21.679,-22.837,21.097,-18.014,-24.089,-19.83,-20.285,-21.094,2.268,8.067,5.806,14.754,-25.252,-0.001,-99.874,-20.093,-15.35,1.663,24.145,2.966,-15.823,2.931,3.52,-0.162,27.311,-25.088,-0.463,20.285,13.813,20.737,-6.412,3.434,16.125,-17.963,-2.633,20.021,3.412,-8.155,-25.987,-21.555,12.59,-29.992,17.031,17.226,-20.079,9.386,14.704,-20.248,-4.489,5.061,-10.613,2.683,26.387,19.399,22.387,6.124,-11.428,28.394,23.653,17.383,-12.085,-27.929,4.441,27.252,-11.212,24.023,-16.033,7.223,0.238,-14.775,-13.194,16.235,2.667,-25.053,28.415,-4.532,-19.466,25.951,6.478,0.269,-9.099,-4.37,-9.192,22.131,-18.638,-22.11,2.858,26.207,-4.954,-27.797,10.772,-2.065,11.019,7.079,-26.729,-19.202,-0.778,-17.66,6.689,-26.277,-27.209,-28.972,-17.75,-10.22,22.751,21.966,-5.569,-22.864,-25.794,-23.899,22.309,-16.401,8.688,-22.664,28.208,-19.309,-22.931,-2.547,-8.584,16.735,7.051,20.244,12.153,2.072,2.65,-3.504,-17.732,1.416,-22.947,-9.133,24.425,2.872,19.337,20.887,-5.617,14.543,14.186,14.56,16.682,4.267,-25.855,-7.398,16.807,-14.615,-15.429,-14.681,5.849,-2.754,5.592,21.509,-7.979,15.411,-9.702,2.003,-11.459,15.789,7.63,23.926,-18.643,-19.258,-20.716,-3.96,-0.125,-6.943,-13.655,13.906,-24.649,24.666,-25.287,-15.226,5.282,-2.976,4.818,28.608,20.925,5.394,2.426,-16.668,10.643,-9.484,11.856,-9.807,-9.29,25.787,21744,D-1
TiO2,0,MAPbI3,one-step,spin,diethylether,DMF+DMSO,spiro-OMeTAD,Li+TBP,2017,18.5,0,1,0,0,1,0,1,0,0,20.925,19.172,8.277,-3.819,3.907,-22.112,-28.476,-26.447,17.47,-12.713,-21.439,-2.242,0.832,-24.795,-23.791,26.901,-21.679,-22.837,21.097,-18.014,-24.089,-19.83,-20.285,-21.094,2.268,8.067,5.806,14.754,-25.252,-0.001,-99.874,-20.093,-15.35,1.663,24.145,2.966,-15.823,2.931,3.52,-0.162,27.311,-25.088,-0.463,20.285,13.813,20.737,-6.412,3.434,16.125,-17.963,-2.633,20.021,3.412,-8.155,-25.987,-21.555,12.59,-29.992,17.031,17.226,-20.079,9.386,14.704,-20.248,-4.489,5.061,-10.613,2.683,26.387,19.399,22.387,6.124,-11.428,28.394,23.653,17.383,-12.085,-27.929,4.441,27.252,-11.212,24.023,-16.033,7.223,0.238,-14.775,-13.194,16.235,2.667,-25.053,28.415,-4.532,-19.466,25.951,6.478,0.269,-9.099,-4.37,-9.192,22.131,-18.638,-22.11,2.858,26.207,-4.954,-27.797,10.772,-2.065,11.019,7.079,-26.729,-19.202,-0.778,-17.66,6.689,-26.277,-27.209,-28.972,-17.75,-10.22,22.751,21.966,-5.569,-22.864,-25.794,-23.899,22.309,-16.401,8.688,-22.664,28.208,-19.309,-22.931,-2.547,-8.584,16.735,7.051,20.244,12.153,2.072,2.65,-3.504,-17.732,1.416,-22.947,-9.133,24.425,2.872,19.337,20.887,-5.617,14.543,14.186,14.56,16.682,4.267,-25.855,-7.398,16.807,-14.615,-15.429,-14.681,5.849,-2.754,5.592,21.509,-7.979,15.411,-9.702,2.003,-11.459,15.789,7.63,23.926,-18.643,-19.258,-20.716,-3.96,-0.125,-6.943,-13.655,13.906,-24.649,24.666,-25.287,-15.226,5.282,-2.976,4.818,28.608,20.925,5.394,2.426,-16.668,10.643,-9.484,11.856,-9.807,-9.29,25.787,8352,D-1
TiO2,0,MAPbI3,one-step,spin,diethylether,DMF+DMSO,spiro-OMeTAD,Li+TBP,2017,18.5,0,1,0,0,1,0,1,0,0,20.925,19.172,8.277,-3.819,3.907,-22.112,-28.476,-26.447,17.47,-12.713,-21.439,-2.242,0.832,-24.795,-23.791,26.901,-21.679,-22.837,21.097,-18.014,-24.089,-19.83,-20.285,-21.094,2.268,8.067,5.806,14.754,-25.252,-0.001,-99.874,-20.093,-15.35,1.663,24.145,2.966,-15.823,2.931,3.52,-0.162,27.311,-25.088,-0.463,20.285,13.813,20.737,-6.412,3.434,16.125,-17.963,-2.633,20.021,3.412,-8.155,-25.987,-21.555,12.59,-29.992,17.031,17.226,-20.079,9.386,14.704,-20.248,-4.489,5.061,-10.613,2.683,26.387,19.399,22.387,6.124,-11.428,28.394,23.653,17.383,-12.085,-27.929,4.441,27.252,-11.212,24.023,-16.033,7.223,0.238,-14.775,-13.194,16.235,2.667,-25.053,28.415,-4.532,-19.466,25.951,6.478,0.269,-9.099,-4.37,-9.192,22.131,-18.638,-22.11,2.858,26.207,-4.954,-27.797,10.772,-2.065,11.019,7.079,-26.729,-19.202,-0.778,-17.66,6.689,-26.277,-27.209,-28.972,-17.75,-10.22,22.751,21.966,-5.569,-22.864,-25.794,-23.899,22.309,-16.401,8.688,-22.664,28.208,-19.309,-22.931,-2.547,-8.584,16.735,7.051,20.244,12.153,2.072,2.65,-3.504,-17.732,1.416,-22.947,-9.133,24.425,2.872,19.337,20.887,-5.617,14.543,14.186,14.56,16.682,4.267,-25.855,-7.398,16.807,-14.615,-15.429,-14.681,5.849,-2.754,5.592,21.509,-7.979,15.411,-9.702,2.003,-11.459,15.789,7.63,23.926,-18.643,-19.258,-20.716,-3.96,-0.125,-6.943,-13.655,13.906,-24.649,24.666,-25.287,-15.226,5.282,-2.976,4.818,28.608,20.925,5.394,2.426,-16.668,10.643,-9.484,11.856,-9.807,-9.29,25.787,59.4,D-1
TiO2,0,MAPbI3,one-step,spin,diethylether,DMF+DMSO,spiro-OMeTAD,Li+TBP,2017,18.5,0,1,0,0,1,0,1,0,0,20.925,19.172,8.277,-3.819,3.907,-22.112,-28.476,-26.447,17.47,-12.713,-21.439,-2.242,0.832,-24.795,-23.791,26.901,-21.679,-22.837,21.097,-18.014,-24.089,-19.83,-20.285,-21.094,2.268,8.067,5.806,14.754,-25.252,-0.001,-99.874,-20.093,-15.35,1.663,24.145,2.966,-15.823,2.931,3.52,-0.162,27.311,-25.088,-0.463,20.285,13.813,20.737,-6.412,3.434,16.125,-17.963,-2.633,20.021,3.412,-8.155,-25.987,-21.555,12.59,-29.992,17.031,17.226,-20.079,9.386,14.704,-20.248,-4.489,5.061,-10.613,2.683,26.387,19.399,22.387,6.124,-11.428,28.394,23.653,17.383,-12.085,-27.929,4.441,27.252,-11.212,24.023,-16.033,7.223,0.238,-14.775,-13.194,16.235,2.667,-25.053,28.415,-4.532,-19.466,25.951,6.478,0.269,-9.099,-4.37,-9.192,22.131,-18.638,-22.11,2.858,26.207,-4.954,-27.797,10.772,-2.065,11.019,7.079,-26.729,-19.202,-0.778,-17.66,6.689,-26.277,-27.209,-28.972,-17.75,-10.22,22.751,21.966,-5.569,-22.864,-25.794,-23.899,22.309,-16.401,8.688,-22.664,28.208,-19.309,-22.931,-2.547,-8.584,16.735,7.051,20.244,12.153,2.072,2.65,-3.504,-17.732,1.416,-22.947,-9.133,24.425,2.872,19.337,20.887,-5.617,14.543,14.186,14.56,16.682,4.267,-25.855,-7.398,16.807,-14.615,-15.429,-14.681,5.849,-2.754,5.592,21.509,-7.979,15.411,-9.702,2.003,-11.459,15.789,7.63,23.926,-18.643,-19.258,-20.716,-3.96,-0.125,-6.943,-13.655,13.906,-24.649,24.666,-25.287,-15.226,5.282,-2.976,4.818,28.608,20.925,5.394,2.426,-16.668,10.643,-9.484,11.856,-9.807,-9.29,25.787,6984,D-1
TiO2,0,MAPbI3,one-step,spin,diethylether,DMF+DMSO,spiro-OMeTAD,Li+TBP,2017,18.5,0,1,0,0,1,0,1,0,0,20.925,19.172,8.277,-3.819,3.907,-22.112,-28.476,-26.447,17.47,-12.713,-21.439,-2.242,0.832,-24.795,-23.791,26.901,-21.679,-22.837,21.097,-18.014,-24.089,-19.83,-20.285,-21.094,2.268,8.067,5.806,14.754,-25.252,-0.001,-99.874,-20.093,-15.35,1.663,24.145,2.966,-15.823,2.931,3.52,-0.162,27.311,-25.088,-0.463,20.285,13.813,20.737,-6.412,3.434,16.125,-17.963,-2.633,20.021,3.412,-8.155,-25.987,-21.555,12.59,-29.992,17.031,17.226,-20.079,9.386,14.704,-20.248,-4.489,5.061,-10.613,2.683,26.387,19.399,22.387,6.124,-11.428,28.394,23.653,17.383,-12.085,-27.929,4.441,27.252,-11.212,24.023,-16.033,7.223,0.238,-14.775,-13.194,16.235,2.667,-25.053,28.415,-4.532,-19.466,25.951,6.478,0.269,-9.099,-4.37,-9.192,22.131,-18.638,-22.11,2.858,26.207,-4.954,-27.797,10.772,-2.065,11.019,7.079,-26.729,-19.202,-0.778,-17.66,6.689,-26.277,-27.209,-28.972,-17.75,-10.22,22.751,21.966,-5.569,-22.864,-25.794,-23.899,22.309,-16.401,8.688,-22.664,28.208,-19.309,-22.931,-2.547,-8.584,16.735,7.051,20.244,12.153,2.072,2.65,-3.504,-17.732,1.416,-22.947,-9.133,24.425,2.872,19.337,20.887,-5.617,14.543,14.186,14.56,16.682,4.267,-25.855,-7.398,16.807,-14.615,-15.429,-14.681,5.849,-2.754,5.592,21.509,-7.979,15.411,-9.702,2.003,-11.459,15.789,7.63,23.926,-18.643,-19.258,-20.716,-3.96,-0.125,-6.943,-13.655,13.906,-24.649,24.666,-25.287,-15.226,5.282,-2.976,4.818,28.608,20.925,5.394,2.426,-16.668,10.643,-9.484,11.856,-9.807,-9.29,25.787,201.6,D-1
TiO2,0,MAPbI3,one-step,spin,diethylether,DMF+DMSO,spiro-OMeTAD,Li+TBP,2017,18.5,0,1,0,0,1,0,1,0,0,20.925,19.172,8.277,-3.819,3.907,-22.112,-28.476,-26.447,17.47,-12.713,-21.439,-2.242,0.832,-24.795,-23.791,26.901,-21.679,-22.837,21.097,-18.014,-24.089,-19.83,-20.285,-21.094,2.268,8.067,5.806,14.754,-25.252,-0.001,-99.874,-20.093,-15.35,1.663,24.145,2.966,-15.823,2.931,3.52,-0.162,27.311,-25.088,-0.463,20.285,13.813,20.737,-6.412,3.434,16.125,-17.963,-2.633,20.021,3.412,-8.155,-25.987,-21.555,12.59,-29.992,17.031,17.226,-20.079,9.386,14.704,-20.248,-4.489,5.061,-10.613,2.683,26.387,19.399,22.387,6.124,-11.428,28.394,23.653,17.383,-12.085,-27.929,4.441,27.252,-11.212,24.023,-16.033,7.223,0.238,-14.775,-13.194,16.235,2.667,-25.053,28.415,-4.532,-19.466,25.951,6.478,0.269,-9.099,-4.37,-9.192,22.131,-18.638,-22.11,2.858,26.207,-4.954,-27.797,10.772,-2.065,11.019,7.079,-26.729,-19.202,-0.778,-17.66,6.689,-26.277,-27.209,-28.972,-17.75,-10.22,22.751,21.966,-5.569,-22.864,-25.794,-23.899,22.309,-16.401,8.688,-22.664,28.208,-19.309,-22.931,-2.547,-8.584,16.735,7.051,20.244,12.153,2.072,2.65,-3.504,-17.732,1.416,-22.947,-9.133,24.425,2.872,19.337,20.887,-5.617,14.543,14.186,14.56,16.682,4.267,-25.855,-7.398,16.807,-14.615,-15.429,-14.681,5.849,-2.754,5.592,21.509,-7.979,15.411,-9.702,2.003,-11.459,15.789,7.63,23.926,-18.643,-19.258,-20.716,-3.96,-0.125,-6.943,-13.655,13.906,-24.649,24.666,-25.287,-15.226,5.282,-2.976,4.818,28.608,20.925,5.394,2.426,-16.668,10.643,-9.484,11.856,-9.807,-9.29,25.787,7056,D-1
TiO2,mTiO2,MAPbI3,one-step,spin,diethylether,DMF+DMSO,spiro-OMeTAD,Li+TBP,2017,18.9,0,1,0,0,1,0,1,0,0,6.133,3.517,23.26,2.435,-24.656,26.313,-24.32,-12.954,14.089,10.496,-24.231,20.565,-23.664,14.508,-13.814,-10.549,-0.831,-27.712,28.787,5.8,-19.045,19.936,29.366,0.764,-23.721,10.052,-19.283,16.32,-17.501,20.325,-79.969,19.084,29.169,21.118,8.943,21.33,14.964,-16.307,15.428,-1,2.866,-11.834,-10.407,27.267,27.824,27.334,-26.282,-10.673,-7.09,28.042,-28.232,-12.537,-27.087,7.412,-20.664,19.092,-15.889,-20.645,29.6,9.507,13.506,-29.07,-19.559,15.597,10.736,28.931,-0.032,-4.336,6.414,-7.139,28.945,-11.059,-17.938,5.17,-3.251,8.666,25.542,22.064,-2.479,22.09,2.158,14.34,23.291,21.411,12.358,-9.684,-8.656,20.341,27.736,-11.721,18.637,23.387,27.668,5.786,16.744,-21.279,-12.989,15.689,-14.58,7.175,6.137,-10.969,-27.287,-3.059,-5.43,1.58,2.853,1.971,-18.97,10.387,-19.16,-24.533,-5.828,20.988,24.213,-28.722,25.686,-4.28,3.145,19.28,-6.86,-29.103,14.753,-25.538,10.162,10.675,-16.196,-8.383,-13.441,-12.911,-24.283,-8.741,-26.001,19.313,-24.247,-20.952,-16.198,0.328,16.551,-13.911,16.803,6.972,-14.943,8.903,16.681,19.765,4.037,-18.715,-6.129,-28.88,4.709,-13.521,-27.967,-23.999,1.381,-18.032,-7.143,-11.725,-8.318,5.583,26.006,-27.294,-18.94,-8.497,26.669,0.09,7.885,-0.941,-4.811,-7.138,24.018,-10.691,29.808,7.384,-6.456,-24.3,-21.986,-1.002,17.308,-20.948,13.568,7.149,-24.664,17.454,23.051,16.365,22.072,-0.84,-7.752,16.186,6.133,21.647,2.25,14.291,-0.741,-8.228,-21.286,-8.989,5.786,6.899,40,D-1
TiO2,mTiO2,MAPbI3,one-step,spin,diethylether,DMF+DMSO,spiro-OMeTAD,Li+TBP,2017,18.9,0,1,0,0,1,0,1,0,0,6.133,3.517,23.26,2.435,-24.656,26.313,-24.32,-12.954,14.089,10.496,-24.231,20.565,-23.664,14.508,-13.814,-10.549,-0.831,-27.712,28.787,5.8,-19.045,19.936,29.366,0.764,-23.721,10.052,-19.283,16.32,-17.501,20.325,-79.969,19.084,29.169,21.118,8.943,21.33,14.964,-16.307,15.428,-1,2.866,-11.834,-10.407,27.267,27.824,27.334,-26.282,-10.673,-7.09,28.042,-28.232,-12.537,-27.087,7.412,-20.664,19.092,-15.889,-20.645,29.6,9.507,13.506,-29.07,-19.559,15.597,10.736,28.931,-0.032,-4.336,6.414,-7.139,28.945,-11.059,-17.938,5.17,-3.251,8.666,25.542,22.064,-2.479,22.09,2.158,14.34,23.291,21.411,12.358,-9.684,-8.656,20.341,27.736,-11.721,18.637,23.387,27.668,5.786,16.744,-21.279,-12.989,15.689,-14.58,7.175,6.137,-10.969,-27.287,-3.059,-5.43,1.58,2.853,1.971,-18.97,10.387,-19.16,-24.533,-5.828,20.988,24.213,-28.722,25.686,-4.28,3.145,19.28,-6.86,-29.103,14.753,-25.538,10.162,10.675,-16.196,-8.383,-13.441,-12.911,-24.283,-8.741,-26.001,19.313,-24.247,-20.952,-16.198,0.328,16.551,-13.911,16.803,6.972,-14.943,8.903,16.681,19.765,4.037,-18.715,-6.129,-28.88,4.709,-13.521,-27.967,-23.999,1.381,-18.032,-7.143,-11.725,-8.318,5.583,26.006,-27.294,-18.94,-8.497,26.669,0.09,7.885,-0.941,-4.811,-7.138,24.018,-10.691,29.808,7.384,-6.456,-24.3,-21.986,-1.002,17.308,-20.948,13.568,7.149,-24.664,17.454,23.051,16.365,22.072,-0.84,-7.752,16.186,6.133,21.647,2.25,14.291,-0.741,-8.228,-21.286,-8.989,5.786,6.899,12.4,D-1
TiO2,mTiO2,MAPbI3,one-step,spin,diethylether,DMF+DMSO,spiro-OMeTAD,Li+TBP,2017,18.9,0,1,0,0,1,0,1,0,0,6.133,3.517,23.26,2.435,-24.656,26.313,-24.32,-12.954,14.089,10.496,-24.231,20.565,-23.664,14.508,-13.814,-10.549,-0.831,-27.712,28.787,5.8,-19.045,19.936,29.366,0.764,-23.721,10.052,-19.283,16.32,-17.501,20.325,-79.969,19.084,29.169,21.118,8.943,21.33,14.964,-16.307,15.428,-1,2.866,-11.834,-10.407,27.267,27.824,27.334,-26.282,-10.673,-7.09,28.042,-28.232,-12.537,-27.087,7.412,-20.664,19.092,-15.889,-20.645,29.6,9.507,13.506,-29.07,-19.559,15.597,10.736,28.931,-0.032,-4.336,6.414,-7.139,28.945,-11.059,-17.938,5.17,-3.251,8.666,25.542,22.064,-2.479,22.09,2.158,14.34,23.291,21.411,12.358,-9.684,-8.656,20.341,27.736,-11.721,18.637,23.387,27.668,5.786,16.744,-21.279,-12.989,15.689,-14.58,7.175,6.137,-10.969,-27.287,-3.059,-5.43,1.58,2.853,1.971,-18.97,10.387,-19.16,-24.533,-5.828,20.988,24.213,-28.722,25.686,-4.28,3.145,19.28,-6.86,-29.103,14.753,-25.538,10.162,10.675,-16.196,-8.383,-13.441,-12.911,-24.283,-8.741,-26.001,19.313,-24.247,-20.952,-16.198,0.328,16.551,-13.911,16.803,6.972,-14.943,8.903,16.681,19.765,4.037,-18.715,-6.129,-28.88,4.709,-13.521,-27.967,-23.999,1.381,-18.032,-7.143,-11.725,-8.318,5.583,26.006,-27.294,-18.94,-8.497,26.669,0.09,7.885,-0.941,-4.811,-7.138,24.018,-10.691,29.808,7.384,-6.456,-24.3,-21.986,-1.002,17.308,-20.948,13.568,7.149,-24.664,17.454,23.051,16.365,22.072,-0.84,-7.752,16.186,6.133,21.647,2.25,14.291,-0.741,-8.228,-21.286,-8.989,5.786,6.899,4248,D-1
TiO2,mTiO2,MAPbI3,one-step,spin,diethylether,DMF+DMSO,spiro-OMeTAD,Li+TBP,2017,18.9,0,1,0,0,1,0,1,0,0,6.133,3.517,23.26,2.435,-24.656,26.313,-24.32,-12.954,14.089,10.496,-24.231,20.565,-23.664,14.508,-13.814,-10.549,-0.831,-27.712,28.787,5.8,-19.045,19.936,29.366,0.764,-23.721,10.052,-19.283,16.32,-17.501,20.325,-79.969,19.084,29.169,21.118,8.943,21.33,14.964,-16.307,15.428,-1,2.866,-11.834,-10.407,27.267,27.824,27.334,-26.282,-10.673,-7.09,28.042,-28.232,-12.537,-27.087,7.412,-20.664,19.092,-15.889,-20.645,29.6,9.507,13.506,-29.07,-19.559,15.597,10.736,28.931,-0.032,-4.336,6.414,-7.139,28.945,-11.059,-17.938,5.17,-3.251,8.666,25.542,22.064,-2.479,22.09,2.158,14.34,23.291,21.411,12.358,-9.684,-8.656,20.341,27.736,-11.721,18.637,23.387,27.668,5.786,16.744,-21.279,-12.989,15.689,-14.58,7.175,6.137,-10.969,-27.287,-3.059,-5.43,1.58,2.853,1.971,-18.97,10.387,-19.16,-24.533,-5.828,20.988,24.213,-28.722,25.686,-4.28,3.145,19.28,-6.86,-29.103,14.753,-25.538,10.162,10.675,-16.196,-8.383,-13.441,-12.911,-24.283,-8.741,-26.001,19.313,-24.247,-20.952,-16.198,0.328,16.551,-13.911,16.803,6.972,-14.943,8.903,16.681,19.765,4.037,-18.715,-6.129,-28.88,4.709,-13.521,-27.967,-23.999,1.381,-18.032,-7.143,-11.725,-8.318,5.583,26.006,-27.294,-18.94,-8.497,26.669,0.09,7.885,-0.941,-4.811,-7.138,24.018,-10.691,29.808,7.384,-6.456,-24.3,-21.986,-1.002,17.308,-20.948,13.568,7.149,-24.664,17.454,23.051,16.365,22.072,-0.84,-7.752,16.186,6.133,21.647,2.25,14.291,-0.741,-8.228,-21.286,-8.989,5.786,6.899,4244,D-1
TiO2,mTiO2,MAPbI3,one-step,spin,diethylether,DMF+DMSO,spiro-OMeTAD,Li+TBP,2017,18.9,0,1,0,0,1,0,1,0,0,6.133,3.517,23.26,2.435,-24.656,26.313,-24.32,-12.954,14.089,10.496,-24.231,20.565,-23.664,14.508,-13.814,-10.549,-0.831,-27.712,28.787,5.8,-19.045,19.936,29.366,0.764,-23.721,10.052,-19.283,16.32,-17.501,20.325,-79.969,19.084,29.169,21.118,8.943,21.33,14.964,-16.307,15.428,-1,2.866,-11.834,-10.407,27.267,27.824,27.334,-26.282,-10.673,-7.09,28.042,-28.232,-12.537,-27.087,7.412,-20.664,19.092,-15.889,-20.645,29.6,9.507,13.506,-29.07,-19.559,15.597,10.736,28.931,-0.032,-4.336,6.414,-7.139,28.945,-11.059,-17.938,5.17,-3.251,8.666,25.542,22.064,-2.479,22.09,2.158,14.34,23.291,21.411,12.358,-9.684,-8.656,20.341,27.736,-11.721,18.637,23.387,27.668,5.786,16.744,-21.279,-12.989,15.689,-14.58,7.175,6.137,-10.969,-27.287,-3.059,-5.43,1.58,2.853,1.971,-18.97,10.387,-19.16,-24.533,-5.828,20.988,24.213,-28.722,25.686,-4.28,3.145,19.28,-6.86,-29.103,14.753,-25.538,10.162,10.675,-16.196,-8.383,-13.441,-12.911,-24.283,-8.741,-26.001,19.313,-24.247,-20.952,-16.198,0.328,16.551,-13.911,16.803,6.972,-14.943,8.903,16.681,19.765,4.037,-18.715,-6.129,-28.88,4.709,-13.521,-27.967,-23.999,1.381,-18.032,-7.143,-11.725,-8.318,5.583,26.006,-27.294,-18.94,-8.497,26.669,0.09,7.885,-0.941,-4.811,-7.138,24.018,-10.691,29.808,7.384,-6.456,-24.3,-21.986,-1.002,17.308,-20.948,13.568,7.149,-24.664,17.454,23.051,16.365,22.072,-0.84,-7.752,16.186,6.133,21.647,2.25,14.291,-0.741,-8.228,-21.286,-8.989,5.786,6.899,31104,D-1
TiO2,mTiO2,MAPbI3,one-step,spin,diethylether,DMF+DMSO,spiro-OMeTAD,Li+TBP,2017,18.9,0,1,0,0,1,0,1,0,0,6.133,3.517,23.26,2.435,-24.656,26.313,-24.32,-12.954,14.089,10.496,-24.231,20.565,-23.664,14.508,-13.814,-10.549,-0.831,-27.712,28.787,5.8,-19.045,19.936,29.366,0.764,-23.721,10.052,-19.283,16.32,-17.501,20.325,-79.969,19.084,29.169,21.118,8.943,21.33,14.964,-16.307,15.428,-1,2.866,-11.834,-10.407,27.267,27.824,27.334,-26.282,-10.673,-7.09,28.042,-28.232,-12.537,-27.087,7.412,-20.664,19.092,-15.889,-20.645,29.6,9.507,13.506,-29.07,-19.559,15.597,10.736,28.931,-0.032,-4.336,6.414,-7.139,28.945,-11.059,-17.938,5.17,-3.251,8.666,25.542,22.064,-2.479,22.09,2.158,14.34,23.291,21.411,12.358,-9.684,-8.656,20.341,27.736,-11.721,18.637,23.387,27.668,5.786,16.744,-21.279,-12.989,15.689,-14.58,7.175,6.137,-10.969,-27.287,-3.059,-5.43,1.58,2.853,1.971,-18.97,10.387,-19.16,-24.533,-5.828,20.988,24.213,-28.722,25.686,-4.28,3.145,19.28,-6.86,-29.103,14.753,-25.538,10.162,10.675,-16.196,-8.383,-13.441,-12.911,-24.283,-8.741,-26.001,19.313,-24.247,-20.952,-16.198,0.328,16.551,-13.911,16.803,6.972,-14.943,8.903,16.681,19.765,4.037,-18.715,-6.129,-28.88,4.709,-13.521,-27.967,-23.999,1.381,-18.032,-7.143,-11.725,-8.318,5.583,26.006,-27.294,-18.94,-8.497,26.669,0.09,7.885,-0.941,-4.811,-7.138,24.018,-10.691,29.808,7.384,-6.456,-24.3,-21.986,-1.002,17.308,-20.948,13.568,7.149,-24.664,17.454,23.051,16.365,22.072,-0.84,-7.752,16.186,6.133,21.647,2.25,14.291,-0.741,-8.228,-21.286,-8.989,5.786,6.899,2102,D-1
